WGS_ID,PEN,TET,SPCTINO,CFX,CRO,CIPRO,AZI,YEAR,ArrayExpress_Species,AssemblyName,AvgSpotLen,BioSample,Experiment,InsertSize,Instrument,Library_Name,LoadDate,MBases,MBytes,Organism,ReleaseDate,Run,SRA_Sample,Sample_Name,Assay_Type,BioProject,Center_Name,Consent,LibraryLayout,LibrarySelection,LibrarySource,Platform,SRA_Study
GCGS0541,1,2,1,0.03,0.008,0.004,0.5,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463018,ERX1147898,489,Illumina HiSeq 2000,14522748,3/3/16,540,88,Neisseria gonorrhoeae,10/27/15,ERR1067748,ERS758597,04AZI_C_022-sc-2320814,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0542,0.5,2,1,0.03,0.015,0.008,1,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165219,ERX934610,219,Illumina HiSeq 2000,12711040,1/17/16,444,227,Neisseria gonorrhoeae,4/15/15,ERR854972,ERS621331,05CFX_C_001-sc-2186381,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0543,4,0.5,1,0.03,0.008,0.015,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165271,ERX934622,219,Illumina HiSeq 2000,12711089,1/17/16,486,256,Neisseria gonorrhoeae,4/15/15,ERR854984,ERS621383,11CFX_C_001-sc-2186433,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0544,0.25,1,1,0.03,0.015,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165775,ERX934966,233,Illumina HiSeq 2000,12737270,1/17/16,430,214,Neisseria gonorrhoeae,4/15/15,ERR855328,ERS621887,12AZI_C_013-sc-2186942,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0545,0.25,0.5,1,0.03,0.008,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165314,ERX934588,236,Illumina HiSeq 2000,12711158,1/17/16,484,256,Neisseria gonorrhoeae,4/15/15,ERR854950,ERS621426,12CFX_C_002-sc-2186476,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0546,2,1,1,0.03,0.008,0.004,0.25,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463008,ERX1148009,493,Illumina HiSeq 2000,14522209,3/3/16,468,77,Neisseria gonorrhoeae,10/27/15,ERR1067859,ERS758587,00AZI_C_005-sc-2320804,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0547,0.5,2,1,0.03,0.015,0.008,0.5,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463020,ERX1147899,489,Illumina HiSeq 2000,14522665,3/3/16,600,101,Neisseria gonorrhoeae,10/27/15,ERR1067749,ERS758599,04AZI_C_023-sc-2320816,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0548,1,1,1,0.03,0.015,4,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165278,ERX934624,219,Illumina HiSeq 2000,12711018,1/17/16,477,250,Neisseria gonorrhoeae,4/15/15,ERR854986,ERS621390,11CFX_C_003-sc-2186440,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0549,1,0.5,1,0.03,0.015,2,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165281,ERX934625,219,Illumina HiSeq 2000,12711030,1/17/16,526,278,Neisseria gonorrhoeae,4/15/15,ERR854987,ERS621393,11CFX_C_004-sc-2186443,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0550,0.25,1,1,0.03,0.008,0.015,8,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165649,ERX934990,230,Illumina HiSeq 2000,12744993,1/17/16,545,279,Neisseria gonorrhoeae,4/15/15,ERR855352,ERS621761,12AZI_T_002-sc-2186815,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0551,2,1,1,0.03,0.015,4,0.25,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165315,ERX934589,236,Illumina HiSeq 2000,12711170,1/17/16,487,257,Neisseria gonorrhoeae,4/15/15,ERR854951,ERS621427,12CFX_C_003-sc-2186477,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0552,0.25,1,1,0.03,0.008,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165317,ERX934590,236,Illumina HiSeq 2000,12711182,1/17/16,479,255,Neisseria gonorrhoeae,4/15/15,ERR854952,ERS621429,12CFX_C_004-sc-2186479,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0553,0.5,0.5,1,0.03,0.015,4,0.125,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165404,ERX934699,230,Illumina HiSeq 2000,12727901,1/17/16,455,231,Neisseria gonorrhoeae,4/15/15,ERR855061,ERS621516,12CFX_C_046-sc-2186567,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0554,1,0.25,1,0.03,0.015,0.015,0.25,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462859,ERX1147953,493,Illumina HiSeq 2000,14522199,3/3/16,573,87,Neisseria gonorrhoeae,10/27/15,ERR1067803,ERS758438,13CFX_C_004-sc-2320717,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0555,1,4,1,0.03,0.015,0.015,2,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463173,ERX1161830,481,Illumina HiSeq 2000,14528616,3/3/16,548,105,Neisseria gonorrhoeae,10/21/15,ERR1082240,ERS758752,04AZI_T_013-sc-2321029,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0556,0.5,0.5,1,0.03,0.015,0.008,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165413,ERX934713,230,Illumina HiSeq 2000,12727879,1/17/16,440,223,Neisseria gonorrhoeae,4/15/15,ERR855075,ERS621525,05AZI_T_009-sc-2186576,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0557,2,2,1,0.03,0.03,16,1,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165591,ERX934877,223,Illumina HiSeq 2000,12727767,1/17/16,605,305,Neisseria gonorrhoeae,4/15/15,ERR855239,ERS621703,10AZI_C_003-sc-2186756,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0558,2,4,1,0.03,0.03,16,1,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165235,ERX934534,236,Illumina HiSeq 2000,12711175,1/17/16,460,244,Neisseria gonorrhoeae,4/15/15,ERR854896,ERS621347,11CFX_T_001-sc-2186397,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0559,4,4,1,0.03,0.03,16,1,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165356,ERX934653,219,Illumina HiSeq 2000,12711081,1/17/16,486,249,Neisseria gonorrhoeae,4/15/15,ERR855015,ERS621468,11CFX_C_032-sc-2186519,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0560,0.25,1,1,0.03,0.008,0.015,16,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165320,ERX934592,236,Illumina HiSeq 2000,12711206,1/17/16,442,232,Neisseria gonorrhoeae,4/15/15,ERR854954,ERS621432,12CFX_C_006-sc-2186482,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0561,1,1,1,0.03,0.008,0.004,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165671,ERX935005,230,Illumina HiSeq 2000,12744983,1/17/16,498,254,Neisseria gonorrhoeae,4/15/15,ERR855367,ERS621783,13AZI_T_005-sc-2186837,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0562,1,32,1,0.03,0.004,4,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165692,ERX935020,230,Illumina HiSeq 2000,12744973,1/17/16,459,237,Neisseria gonorrhoeae,4/15/15,ERR855382,ERS621804,13AZI_T_012-sc-2186858,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0563,8,4,1,0.03,0.015,16,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165682,ERX935013,230,Illumina HiSeq 2000,12744984,1/17/16,502,254,Neisseria gonorrhoeae,4/15/15,ERR855375,ERS621794,13AZI_T_025-sc-2186848,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0564,0.5,1,1,0.03,0.008,0.004,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165693,ERX935021,230,Illumina HiSeq 2000,12744985,1/17/16,469,238,Neisseria gonorrhoeae,4/15/15,ERR855383,ERS621805,13AZI_T_014-sc-2186859,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0565,2,4,1,0.03,0.03,0.008,0.5,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463055,ERX1148030,493,Illumina HiSeq 2000,14522163,3/3/16,591,97,Neisseria gonorrhoeae,10/27/15,ERR1067880,ERS758634,01AZI_C_009-sc-2320852,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0566,1,4,1,0.03,0.03,0.008,0.25,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463074,ERX1148038,493,Illumina HiSeq 2000,14522164,3/3/16,628,108,Neisseria gonorrhoeae,10/27/15,ERR1067888,ERS758653,02AZI_C_004-sc-2320871,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0567,1,2,1,0.03,0.008,0.004,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165414,ERX934510,236,Illumina HiSeq 2000,12711172,1/17/16,468,246,Neisseria gonorrhoeae,4/15/15,ERR854872,ERS621526,05AZI_T_010-sc-2186577,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0568,4,4,1,0.03,0.06,16,1,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165508,ERX934794,223,Illumina HiSeq 2000,12727816,1/17/16,520,268,Neisseria gonorrhoeae,4/15/15,ERR855156,ERS621620,05AZI_C_006-sc-2186673,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0569,4,4,1,0.03,0.03,0.015,1,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463075,ERX1147930,489,Illumina HiSeq 2000,14522752,3/3/16,495,86,Neisseria gonorrhoeae,10/27/15,ERR1067780,ERS758654,00AZI_T_005-sc-2320872,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0570,1,2,1,0.03,0.03,0.015,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463185,ERX1161842,481,Illumina HiSeq 2000,14528570,3/3/16,509,97,Neisseria gonorrhoeae,10/21/15,ERR1082252,ERS758764,04AZI_T_025-sc-2321054,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0571,1,16,1,0.03,0.015,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165324,ERX934595,236,Illumina HiSeq 2000,12711147,1/17/16,511,272,Neisseria gonorrhoeae,4/15/15,ERR854957,ERS621436,12CFX_C_009-sc-2186486,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0572,0.5,16,1,0.03,0.008,0.015,1,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165328,ERX934598,236,Illumina HiSeq 2000,12711183,1/17/16,483,257,Neisseria gonorrhoeae,4/15/15,ERR854960,ERS621440,12CFX_C_012-sc-2186490,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0573,2,4,1,0.03,0.015,0.03,1,2003,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463150,ERX1161807,481,Illumina HiSeq 2000,14528625,3/3/16,476,91,Neisseria gonorrhoeae,10/21/15,ERR1082217,ERS758729,03AZI_T_009-sc-2320980,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0574,1,2,1,0.03,0.015,0.03,2,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165653,ERX934993,230,Illumina HiSeq 2000,12745029,1/17/16,535,273,Neisseria gonorrhoeae,4/15/15,ERR855355,ERS621765,12AZI_T_005-sc-2186819,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0575,1,2,1,0.03,0.015,0.03,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165700,ERX935026,230,Illumina HiSeq 2000,12745045,1/17/16,514,258,Neisseria gonorrhoeae,4/15/15,ERR855388,ERS621812,13AZI_T_015-sc-2186866,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0576,2,2,1,0.03,0.015,0.008,1,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463105,ERX1161767,481,Illumina HiSeq 2000,14528620,3/3/16,706,131,Neisseria gonorrhoeae,10/21/15,ERR1082177,ERS758684,01AZI_T_011-sc-2320903,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0577,0.5,1,1,0.03,0.008,0.008,2,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463123,ERX1161780,481,Illumina HiSeq 2000,14528586,3/3/16,495,91,Neisseria gonorrhoeae,10/21/15,ERR1082190,ERS758702,02AZI_T_009-sc-2320925,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0578,0.5,1,1,0.03,0.008,0.008,2,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463124,ERX1161781,481,Illumina HiSeq 2000,14528598,3/3/16,467,87,Neisseria gonorrhoeae,10/21/15,ERR1082191,ERS758703,02AZI_T_010-sc-2320927,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0579,0.5,1,1,0.03,0.008,0.008,2,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463125,ERX1161782,481,Illumina HiSeq 2000,14528610,3/3/16,471,90,Neisseria gonorrhoeae,10/21/15,ERR1082192,ERS758704,02AZI_T_011-sc-2320929,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0580,2,2,1,0.03,0.015,0.008,1,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463126,ERX1161783,481,Illumina HiSeq 2000,14528622,3/3/16,482,92,Neisseria gonorrhoeae,10/21/15,ERR1082193,ERS758705,02AZI_T_012-sc-2320931,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0581,0.5,1,1,0.03,0.008,0.008,2,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463127,ERX1161784,481,Illumina HiSeq 2000,14528634,3/3/16,517,96,Neisseria gonorrhoeae,10/21/15,ERR1082194,ERS758706,02AZI_T_013-sc-2320933,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0582,0.25,0.5,1,0.03,0.008,0.015,0.5,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462882,ERX1147976,493,Illumina HiSeq 2000,14522187,3/3/16,592,96,Neisseria gonorrhoeae,10/27/15,ERR1067826,ERS758461,13AZI_C_018-sc-2320740,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0583,0.25,0.5,1,0.03,0.008,0.015,0.5,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462883,ERX1147977,493,Illumina HiSeq 2000,14522204,3/3/16,587,95,Neisseria gonorrhoeae,10/27/15,ERR1067827,ERS758462,13AZI_C_019-sc-2320741,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0584,0.25,1,1,0.03,0.008,0.015,1,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462860,ERX1147954,493,Illumina HiSeq 2000,14522216,3/3/16,608,96,Neisseria gonorrhoeae,10/27/15,ERR1067804,ERS758439,13CFX_C_005-sc-2320718,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0585,4,4,1,0.03,0.015,16,0.5,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165509,ERX934795,223,Illumina HiSeq 2000,12727828,1/17/16,544,283,Neisseria gonorrhoeae,4/15/15,ERR855157,ERS621621,05AZI_C_007-sc-2186674,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0586,1,1,1,0.03,0.008,0.125,8,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165439,ERX934730,230,Illumina HiSeq 2000,12727893,1/17/16,444,235,Neisseria gonorrhoeae,4/15/15,ERR855092,ERS621551,06AZI_T_002-sc-2186603,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0587,1,2,1,0.03,0.015,0.015,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165672,ERX935006,230,Illumina HiSeq 2000,12744995,1/17/16,489,247,Neisseria gonorrhoeae,4/15/15,ERR855368,ERS621784,13AZI_T_006-sc-2186838,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0588,2,1,1,0.03,0.03,2,0.5,2003,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462985,ERX1147881,489,Illumina HiSeq 2000,14522734,3/3/16,509,87,Neisseria gonorrhoeae,10/27/15,ERR1067731,ERS758564,03AZI_C_007-sc-2320781,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0589,2,2,1,0.03,0.015,8,8,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463186,ERX1161843,481,Illumina HiSeq 2000,14528582,3/3/16,550,109,Neisseria gonorrhoeae,10/21/15,ERR1082253,ERS758765,04AZI_T_026-sc-2321057,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0590,2,4,1,0.03,0.03,16,0.5,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165511,ERX934797,223,Illumina HiSeq 2000,12727757,1/17/16,443,224,Neisseria gonorrhoeae,4/15/15,ERR855159,ERS621623,05AZI_C_009-sc-2186676,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0591,2,4,1,0.03,0.03,32,0.5,2010,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165440,ERX934731,230,Illumina HiSeq 2000,12727905,1/17/16,454,227,Neisseria gonorrhoeae,4/15/15,ERR855093,ERS621552,10AZI_C_010-sc-2186604,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0592,1,2,1,0.03,0.03,16,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165359,ERX934656,219,Illumina HiSeq 2000,12711022,1/17/16,443,231,Neisseria gonorrhoeae,4/15/15,ERR855018,ERS621471,11CFX_C_035-sc-2186522,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0593,0.25,0.5,1,0.03,0.008,0.015,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165337,ERX934640,219,Illumina HiSeq 2000,12711020,1/17/16,459,235,Neisseria gonorrhoeae,4/15/15,ERR855002,ERS621449,11CFX_C_019-sc-2186499,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0594,0.25,0.5,1,0.03,0.015,8,0.125,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165346,ERX934643,219,Illumina HiSeq 2000,12711056,1/17/16,462,241,Neisseria gonorrhoeae,4/15/15,ERR855005,ERS621458,11CFX_C_022-sc-2186509,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0595,0.25,1,1,0.03,0.015,0.004,2,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463087,ERX1147937,489,Illumina HiSeq 2000,14522741,3/3/16,531,86,Neisseria gonorrhoeae,10/27/15,ERR1067787,ERS758666,00AZI_T_012-sc-2320885,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0596,2,2,1,0.03,0.015,4,0.5,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165536,ERX934822,223,Illumina HiSeq 2000,12727772,1/17/16,449,227,Neisseria gonorrhoeae,4/15/15,ERR855184,ERS621648,06AZI_C_003-sc-2186701,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0597,2,4,1,0.03,0.03,16,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463189,ERX1161846,481,Illumina HiSeq 2000,14528618,3/3/16,567,114,Neisseria gonorrhoeae,10/21/15,ERR1082256,ERS758768,04AZI_T_029-sc-2321063,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0598,2,2,1,0.03,0.03,0.03,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463190,ERX1161847,481,Illumina HiSeq 2000,14528630,3/3/16,535,103,Neisseria gonorrhoeae,10/21/15,ERR1082257,ERS758769,04AZI_T_030-sc-2321065,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0599,0.25,16,1,0.03,0.015,0.004,0.25,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462944,ERX1147996,493,Illumina HiSeq 2000,14522253,3/3/16,475,83,Neisseria gonorrhoeae,10/27/15,ERR1067846,ERS758560,04AZI_C_008-sc-2320777,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0600,0.5,0.5,1,0.03,0.015,0.008,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463193,ERX1161850,481,Illumina HiSeq 2000,14528571,3/3/16,615,113,Neisseria gonorrhoeae,10/21/15,ERR1082260,ERS758772,04AZI_T_033-sc-2321071,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0601,0.5,1,1,0.03,0.015,0.004,1,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165513,ERX934799,223,Illumina HiSeq 2000,12727781,1/17/16,424,213,Neisseria gonorrhoeae,4/15/15,ERR855161,ERS621625,05AZI_C_011-sc-2186678,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0602,2,2,1,0.03,0.03,16,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165718,ERX934944,233,Illumina HiSeq 2000,12737291,1/17/16,449,224,Neisseria gonorrhoeae,4/15/15,ERR855306,ERS621830,11AZI_C_007-sc-2186884,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0603,2,16,1,0.03,0.008,4,0.125,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165360,ERX934657,219,Illumina HiSeq 2000,12711034,1/17/16,437,230,Neisseria gonorrhoeae,4/15/15,ERR855019,ERS621472,11CFX_C_036-sc-2186523,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0604,0.25,1,1,0.063,0.032,0.016,16,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165663,ERX935000,230,Illumina HiSeq 2000,12745018,1/17/16,530,267,Neisseria gonorrhoeae,4/15/15,ERR855362,ERS621775,12AZI_T_012-sc-2186829,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
